Año,Mes,Fecha_Pub_DOF,Clave ciudad,Nombre ciudad,División,Grupo,Clase,Subclase,Clave genérico,Genérico,Consecutivo,Especificación,Precio promedio,Cantidad,Unidad,Estatus
2022,8,,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DIMEFOR, METABOLICO, TABLETAS, CAJA DE 30, DE 850 MG, LAB SI",292,1,CAJA  ,
2022,8,,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX XR, MED P/DIAB, TABLETAS, CAJA DE 60, DE 500 MG, LAB M",395,1,CAJA  ,
2022,8,,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"FICONAX, MED P/DIAB, TABLETAS, FCO DE 30, DE 1 GR, LAB PISA ",175,1,FCO   ,
2022,8,,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"JANUMET, METABOLICO, TABLETAS, CAJA DE 56, DE 1000 MG, LAB M",1539.36,1,CAJA  ,
2022,8,,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"INSOGEN PLUS, MED P/DIAB, TABLETAS, 80/125 MG, LAB ITALMEX  ",622,1,CAJA  ,
2022,8,,18,"Tampico, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"INSULEX N, METABOLICO, SUSPEN, INYEC, FCO DE 10 ML, LAB PISA",398,1,CAJA  ,
2022,8,,19,"Chihuahua, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"METFORMINA, MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB PHARMA",57.01,1,CAJA  ,
2022,8,,19,"Chihuahua, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX, MED/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK        ",393,1,CAJA  ,
2022,8,,19,"Chihuahua, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"JANUMET, MED P/DIAB, TABLETAS, C/56 DE 50/500 MG, LAB MSD   ",1569.13,1,CAJA  ,
2022,8,,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOPHAGE, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK   ",452.5,1,CAJA  ,
2022,8,,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"METFORMINA GI, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHA",38.14,1,CAJA  ,
2022,8,,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/5MG, LAB MERCK  ",475.5,1,CAJA  ,
2022,8,,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLUCOPHAGE, MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB MERCK   ",805.39,1,CAJA  ,
2022,8,,20,"Hermosillo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"NOVORAPID FLEXPEN,  MED P/DIAB, AMPOLLETA, 100UI/ML, LAB NOV",373.18,1,FCO   ,
2022,8,,21,"Monclova, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DIABION, CAPSULAS, DE 30, LAB MERCK                         ",303.7,1,CAJA  ,
2022,8,,21,"Monclova, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"AMARYL, TABLETAS, DE 15, DE 4 MG, LAB SANOFI AVENTIS        ",764.4,1,CAJA  ,
2022,8,,21,"Monclova, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVANCE, METABOLICO , TABLETAS, TABLETAS,DE 60, DE 500MG ",599,1,CAJA  ,
2022,8,,21,"Monclova, Coah.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLUCOVANCE, TABLETAS, DE 60, DE 500 MG / 2.5 MG, LAB MERCK  ",599.9,1,CAJA  ,
2022,8,,22,"Córdoba, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"METFORMINA, MED P/DIAB, COMPRIMIDOS, 60 DE 850 MG, LAB SIEGF",545,1,CAJA  ,
2022,8,,22,"Córdoba, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOBAY, MED P/DIAB, TABLETAS, 30 DE 100 MG, LAB BAYER     ",279,1,CAJA  ,
2022,8,,22,"Córdoba, Ver.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOPHAGE, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB ROCHE   ",497,1,CAJA  ,
2022,8,,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOBAY, TABLETAS, C/30 DE 50 MG, LAB BAYER                ",266.96,1,CAJA  ,
2022,8,,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"PIOGLITAZONA, METABOLICO, GRAGEAS, C14, 15 MG, MEDY MART    ",110,1,FCO   ,
2022,8,,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"AVANDIA, TABLETAS, C/14 DE 4 MG, LAB GSK                    ",750.95,1,CAJA  ,
2022,8,,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DIMEFOR, MED P/DIAB, TABLETAS, CAJA C/30 DE 500 MG, LAB SIEG",244.01,1,CAJA  ,
2022,8,,23,"Aguascalientes, Ags.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"METFORMINA, TABLETAS, CAJA C/30 DE 850 MG                   ",18.5,1,CAJA  ,
2022,8,,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEX, MED P/DIAB, TABLETAS, 60 DE 500/5MG, LAB MERCK       ",531.48,1,CAJA  ,
2022,8,,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DABEX, METABOLICO, TABLETAS, 30 DE 850 MG, LAB MERK         ",316.51,1,CAJA  ,
2022,8,,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVANCE, METABOLICO, TABLETAS, 60 DE 500/5 MG, LAB MERCK ",642,1,CAJA  ,
2022,8,,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"TRESIBA, MED P/DIAB, AMPOLLETAS, FLEX TOUCH, 100/3ML, LAB NO",701.5,1,CAJA  ,
2022,8,,24,"Tijuana, B.C.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"FICONAX, METABOLICO, TABLETAS, DE 30 DE 850 GR, LAB PISA    ",180,1,CAJA  ,
2022,8,,25,"Matamoros, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GALVUS MET, METABOLICO, TABLETAS, CON 30, DE 50 MG/1000 MG, ",540.5,1,CAJA  ,
2022,8,,25,"Matamoros, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLIMETAL LEX, METABOLICO, TABLETAS, CON 16, DE 2 MG/ 850 MG,",616.49,1,CAJA  ,
2022,8,,25,"Matamoros, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DABEX, METABOLICO, TABLETAS, CAJA DE 60, DE 500 GR, LAB MERC",360.93,1,CAJA  ,
2022,8,,25,"Matamoros, Tamps.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"AMARYL, METABOLICO, TABLETAS, 2 MG, LAB SANOFI              ",416,1,CAJA  ,
2022,8,,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOPHAGE, MED P/DIAB, TABLETAS, C/30 DE 750 MG, LAB ROCHE ",517,1,CAJA  ,
2022,8,,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"LANTUS, MED P/DIAB, AMPOLLETAS, CARTUCHO CON 3 ML, LAB SOLOS",525.7,1,CAJA  ,
2022,8,,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"INSULINE N P H, MED P/DIAB, AMPOLLETAS, AMPULA DE 10 ML, LAB",124.51,1,CAJA  ,
2022,8,,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"JANUMET, MED P/DIAB, TABLETAS, 56 DE 50MG/1000MG, LAB MSD   ",1561,1,CAJA  ,
2022,8,,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"METFORMINA, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB AMSA    ",35,1,CAJA  ,
2022,8,,26,"Colima, Col.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500 MG/2.5, LAB MERC",560,1,CAJA  ,
2022,8,,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOPHAGE XR, MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK",451.62,1,CAJA  ,
2022,8,,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"DIMEFOR XR, MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIE",161.96,1,CAJA  ,
2022,8,,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLIMETAL, MED P/DIAB, TABLETAS, LEX, 16 DE 850 MG, LAB SILAN",879,1,CAJA  ,
2022,8,,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"AMARYL, MED P/DIAB, TABLETAS, 15 DE 4 MG, LAB SANOFI AVENTIS",747,1,CAJA  ,
2022,8,,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DABEX, CAPSULAS, 30 DE 850 MG, LAB MERCK                    ",301,1,CAJA  ,
2022,8,,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"HUMULIN N, AMPOLLETAS, FCO CON 10 ML/100UL, LAB LILLY       ",655,1,FCO   ,
2022,8,,27,"La Paz, B.C.S.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,7,"DABEX XR, TABLETAS, 30 DE 750 MG, LAB MERCK SERONO          ",401,1,CAJA  ,
2022,8,,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"BRUCEN, MED P/DIAB, TABLETAS, 5MG, FCO DE 50, LAB BRULAT    ",11,1,FCO   ,
2022,8,,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"HUMULIN R, METABOLICO, AMPOLLETAS,10UI, CAJA DE 1, LAB LILLY",584.5,1,CAJA  ,
2022,8,,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLIMETAL, MED P/DIAB, TABLETAS, 16 DE 4/1000 MG,LAB SILANES ",858,1,CAJA  ,
2022,8,,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DABEX XR, MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK     ",292.5,1,CAJA  ,
2022,8,,28,"Chetumal, Q. Roo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DINAMEL, MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB LIFERP     ",40.02,1,CAJA  ,
2022,8,,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"LASIX, METABOLICO , TABLETAS, , C/24 DE 40 MG, LAB MEDLEY   ",204.98,1,CAJA  ,
2022,8,,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLIMETAL, MEDICAMENTO PARA DIABETES, TABLETAS, C/16, 4/1000 ",789,1,CAJA  ,
2022,8,,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCERNA SR, MEDICAMENTO PARA DIABETES, SUSPENSION, FCO C/23",63.31,1,FCO   ,
2022,8,,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"METFORMINA, MEDICAMENTO PARA DIABETES, TABLETAS, C/30 DE MG,",25,1,CAJA  ,
2022,8,,29,"Jacona, Mich.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DABEX, MEDICAMENTO PARA DIABETES, TABLETAS, CAJA CON 30 TABL",285,1,CAJA  ,
2022,8,,30,"Fresnillo, Zac.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"DABEX, MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK        ",343,1,CAJA  ,
2022,8,,30,"Fresnillo, Zac.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 5/500 MG, LAB MERCK ",662,1,CAJA  ,
2022,8,,30,"Fresnillo, Zac.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"LANTUS, MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1824.23,1,CAJA  ,
2022,8,,30,"Fresnillo, Zac.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK ",637.49,1,CAJA  ,
2022,8,,31,"Iguala, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"MEVICFOR GI, MED P/DIAB, TABLETAS, 100 DE 500 MG, LAB VICTOR",110,1,CAJA  ,
2022,8,,31,"Iguala, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"HUMALOG, MED P/DIAB, AMPOLLETA, SOLUCION, DE 100 UI/ML, LAB ",1338.45,1,FCO   ,
2022,8,,31,"Iguala, Gro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"METFORMINA, MED P/DIAB, CAPSULAS, CAJA DE 60 DE 5/500 GR, LA",141,1,CAJA  ,
2022,8,,32,"Huatabampo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLIBENCLAMIDA GI, METABOLICO, TAB, 50 DE 5 MG               ",31,1,CAJA  ,
2022,8,,32,"Huatabampo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",551.69,1,CAJA  ,
2022,8,,32,"Huatabampo, Son.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"DABEX, MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK        ",338,1,CAJA  ,
2022,8,,33,"Tulancingo, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOBAY, MED P/DIAB, TABLETAS, 30 DE 50 MG, LAB BAYER      ",292,1,CAJA  ,
2022,8,,33,"Tulancingo, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLINORBORAL, MED P/DIAB, TABLETAS, 40 DE 5/50 MG, LAB SILANE",696,1,CAJA  ,
2022,8,,33,"Tulancingo, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERK  ",635.3,1,CAJA  ,
2022,8,,33,"Tulancingo, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DABEX XR, MED P/DIAB, TABLETAS, 60 DE 750 MG, LAB MERK      ",390,1,CAJA  ,
2022,8,,33,"Tulancingo, Hgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK ",588,1,CAJA  ,
2022,8,,34,"Cortazar, Gto.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOBAY, TABLETAS, C/30 DE 50 MG, LAB BAYER                ",307,1,CAJA  ,
2022,8,,34,"Cortazar, Gto.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"CROMOTEX, CAPSULAS, C/30 DE 2 MG, LAB PRODUCTOS MEDIX       ",242,1,CAJA  ,
2022,8,,34,"Cortazar, Gto.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"AMARYL, TABLETAS, 15 DE 4 MG, LAB SANOFI                    ",765,1,CAJA  ,
2022,8,,35,"Jiménez, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"MAVIGLIN, METABOLICO, GRAGEAS, 60 DE 500/5MG, LAB MAVI      ",129.68,1,CAJA  ,
2022,8,,35,"Jiménez, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLIMETAL, MED P/DIAB, TABLETAS, C/16 DE 4/1000 MG, LAB SILAN",786.46,1,CAJA  ,
2022,8,,35,"Jiménez, Chih.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLIBENCLAMIDA, MED P/DIAB, TABLETAS, C/50 DE 5 MG, LAB ULTRA",35,1,CAJA  ,
2022,8,,36,"Durango, Dgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOVANCE, TABLETAS, C/60 DE 500/2.05 MG, LAB MERCK        ",582.76,1,FCO   ,
2022,8,,36,"Durango, Dgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOVANCE, TABLETAS, C/60 DE 500/5 MG, LAB MERCK           ",559.88,1,CAJA  ,
2022,8,,36,"Durango, Dgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GLIMETAL LEX, METABOLICO, TABLETAS, 30 DE 2/850 MG, LAB SILA",863.98,1,CAJA  ,
2022,8,,36,"Durango, Dgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"GLUCOVANCE, TABLETAS, 60 DE 500/5 MG, LAB MERCK             ",634.61,1,CAJA  ,
2022,8,,36,"Durango, Dgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK ",609.08,1,CAJA  ,
2022,8,,36,"Durango, Dgo.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"METFORMINA, METABOLICO, TABLETAS, 30 DE 850 MG, LAB AMSA    ",29,1,CAJA  ,
2022,8,,37,"Tepic, Nay.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"AKSPRI, MED P/DIAB, TABLETAS, 30 PZAS, 1000 MG, LAB NOVARTIS",403.31,1,CAJA  ,
2022,8,,37,"Tepic, Nay.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLIMETAL, MED P/DIAB, TABLETAS, 16 PZAS, DE 2/850 MG, LAB SI",590.74,1,CAJA  ,
2022,8,,37,"Tepic, Nay.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"GALVUS, MED P/DIAB, COMPRIMIDOS, 56 PZAS, 50 MG, L. NOVARTIS",1032.8,1,CAJA  ,
2022,8,,37,"Tepic, Nay.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"DUO-AGLUCID, MED P/DIAB, GRAGEAS, 30 PZAS, DE 500 MG/5 MG, L",75,1,CAJA  ,
2022,8,,37,"Tepic, Nay.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,5,"DABEN, CAPSULAS, METABOLICO, 30 PZAS, LAB MERCK             ",324.16,1,CAJA  ,
2022,8,,37,"Tepic, Nay.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,6,"JANUMET, MED P/DIAB, TABLETAS, 56 PZAS, DE 50 MG/850 MG, LAB",1408.53,1,CAJA  ,
2022,8,,38,"Oaxaca, Oax.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"AMARYL, MED P/DIAB, TABLETAS, 15 DE 4 MG, LAB SANOFI AVENTIS",845,1,CAJA  ,
2022,8,,38,"Oaxaca, Oax.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"GLUCOVANCE, MED P/DIAB, TABLETAS, 60 DE 500/25 MG, LAB MERCK",598.44,1,CAJA  ,
2022,8,,38,"Oaxaca, Oax.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,3,"TRAYENTA, TABLETAS, 10 DE 5 MG, LAB BOEHRINGER              ",556,1,CAJA  ,
2022,8,,38,"Oaxaca, Oax.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,4,"LANTUS, MED P/DIAB, AMPOLLETAS, 1 DE 3 ML, LAB SANOFI AVENTI",447,1,CAJA  ,
2022,8,,39,"Querétaro, Qro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,1,"GLUCOBAY, TABLETAS, C/30 DE 50 MG, LAB BAYER                ",342,1,CAJA  ,
2022,8,,39,"Querétaro, Qro.",5. Salud y cuidado personal,5.1. Salud,5.1.1. Medicamentos y aparatos,55 Medicamentos,198,Medicamentos para diabetes,2,"PREDIAL, METABOLICO, TABLETAS, C/60 DE 500 MG, LAB SILANES  ",301,1,CAJA  ,
