Fecha,anio,mes,Estado,nombre,Especificacion,precio_promedio,generico,tipo,cantidad_tipo,dosis,cantidad_dosis,unidad_dosis,cvegeo,precio_prom_def,prev_diab,pobreza_laboral
01/08/22,2022,8,Oax.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500 MG/5, LAB MERK",579,Metformina,tabletas,60,500 mg,500,mg,20,469.9764747,10.51,1.0285
01/08/22,2022,8,Oax.,GLUCOPHAGE XR,"TABLETAS, 30 DE 500 MG, LAB ROCHE",336.5,Metformina,tabletas,30,500 mg,500,mg,20,273.1383139,10.51,1.0285
01/08/22,2022,8,Oax.,DABEX,"TABLETAS, 60 DE 500 MG, LAB MERCK",359,Metformina,tabletas,60,500 mg,500,mg,20,291.4016484,10.51,1.0285
01/08/22,2022,8,Coah.,METFORMINA GI,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB AMSA",37,Metformina,tabletas,30,850 mg,850,mg,5,30.03303897,12.34,1.0761
01/08/22,2022,8,Coah.,ESTUVINA,"MED P/DIAB, TAB, 30 DE 2.5/500 MG, LAB DEGORT CHEM",81.89,Metformina,tabletas,30,5/500 mg,5,mg,5,66.47042057,12.34,1.0761
01/08/22,2022,8,Coah.,METFORMINA GI,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB PHARM",72.51,Metformina,tabletas,60,500 mg,500,mg,5,58.85663934,12.34,1.0761
01/08/22,2022,8,Edo. de MÃ©x.,GLUCOVANCE,"TABLETAS, 60 DE 500 MG/2.5 MG, LAB MERCK",529.5,Metformina,tabletas,60,500 mg/2.5,500,mg,15,429.7971388,8.96,1.0297
01/08/22,2022,8,Edo. de MÃ©x.,DABEX,"TABLETAS,  850 MG CON 30 PZAS",280.55,Metformina,tabletas,30,850 mg,850,mg,15,227.7234887,8.96,1.0297
01/08/22,2022,8,Edo. de MÃ©x.,DIMEFOR,"TABLETAS, CAJA 30 TAB 500MG, LAB SIEGFRIED RHEIN",206.5,Metformina,tabletas,30,500mg,500,mg,15,167.6168256,8.96,1.0297
01/08/22,2022,8,Q. Roo.,DINORAX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB BRULUART",31.5,Metformina,tabletas,30,850 mg,850,mg,23,25.56866831,7.41,1.1059
01/08/22,2022,8,Q. Roo.,METIXOR,"METABOLICO, TABLETAS, 30 DE 850, LAB LANDSTE",28.75,Metformina,tabletas,30,850 mg,850,mg,23,23.33648298,7.41,1.1059
01/08/22,2022,8,Q. Roo.,DABEX,"TABLETAS, 60 DE 500 MG, LAB MERCK",378.5,Metformina,tabletas,60,500 mg,500,mg,23,307.2298716,7.41,1.1059
01/08/22,2022,8,Ver.,DABEX XR,"MED/P DIAB, TABLETAS, CAJA DE 30 DE 500 MG, LAB ME",291,Metformina,tabletas,30,500 mg,500,mg,30,236.205793,11.92,1.0458
01/08/22,2022,8,Ver.,DABEX,"MED/P DIAB, CAJA DE 30 TABLETAS DE 850 MG, LAB MERCK",282.66,Metformina,tabletas,30,850 mg,850,mg,30,229.4361836,11.92,1.0458
01/08/22,2022,8,Ver.,FICONAX,"MED P/DIAB, TABLETAS, CAJA C/30 TA DE 1 GR, PISA",249,Metformina,tabletas,30,1 gr,1,gr,30,202.1142352,11.92,1.0458
01/08/22,2022,8,Son.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",309,Metformina,tabletas,30,850 mg,850,mg,26,250.8164606,11.23,1.0637
01/08/22,2022,8,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",595,Metformina,tabletas,60,500/2.5 mg,500,mg,26,482.9637348,11.23,1.0637
01/08/22,2022,8,Son.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",343.24,Metformina,tabletas,30,850 mg,850,mg,26,278.6091972,11.23,1.0637
01/08/22,2022,8,Son.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB SIEGFRIED",608,Metformina,tabletas,60,850 mg,850,mg,26,493.5158836,11.23,1.0637
01/08/22,2022,8,Pue.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHARMA",30,Metformina,tabletas,30,850 mg,850,mg,21,24.35111268,8.99,1.1463
01/08/22,2022,8,Pue.,METFORMINA,"MED P/DIAB, TABLETAS, 30 TAB 850MG, LAB ALPHARMA",28,Metformina,tabletas,30,850mg,850,mg,21,22.72770517,8.99,1.1463
01/08/22,2022,8,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERC",664,Metformina,tabletas,60,500/5 mg,500,mg,13,538.9712939,12.83,1.1107
01/08/22,2022,8,Hgo.,GLINORBORAL,"MED P/DIAB, TABLETAS, 40 DE 5/50MG, LAB SILANES",706.6,Metformina,tabletas,40,5/50mg,5,mg,13,573.5498739,12.83,1.1107
01/08/22,2022,8,Hgo.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, 16 DE 2/850 MG, LAB SILA",695,Metformina,tabletas,16,2/850 mg,2,mg,13,564.1341104,12.83,1.1107
01/08/22,2022,8,Hgo.,DIMEFOR G,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB RHEIN",563,Metformina,tabletas,60,500 mg,500,mg,13,456.9892146,12.83,1.1107
01/08/22,2022,8,Coah.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, C/16 DE 2/850 MG, LAB SI",669,Metformina,tabletas,16,2/850 mg,2,mg,5,543.0298127,12.34,1.0761
01/08/22,2022,8,Coah.,METFORMINA,"MED P/ DIAB, TABLETAS, C/30 DE 2.5/500 MG, LAB P",45.75,Metformina,tabletas,30,5/500 mg,5,mg,5,37.13544683,12.34,1.0761
01/08/22,2022,8,Chis.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB SIEGFRIED R",458.25,Metformina,tabletas,60,850 mg,850,mg,7,371.9632461,7.79,0.9614
01/08/22,2022,8,Chis.,METFORMINA-GLIBENCLAMIDA,"METABOLICO, 30 DE 500/5 MG, LAB BI",34.18,Metformina,tabletas,30,500/5 mg,500,mg,7,27.74403438,7.79,0.9614
01/08/22,2022,8,Chis.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB PISA",65,Metformina,tabletas,30,850 mg,850,mg,7,52.76074413,7.79,0.9614
01/08/22,2022,8,Zac.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 750 GR, LAB MERCK",387.36,Metformina,tabletas,30,750 gr,750,gr,32,314.4215669,10.88,1.0352
01/07/22,2022,7,cdmx,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",366.5,Metformina,tabletas,60,500 mg,500,mg,9,299.5718525,12.67,1.2349
01/07/22,2022,7,cdmx,PREDIAL,"MED P/DIAB, TABLETAS, C/40 DE 1000 MG, LAB SILANES",547.5,Metformina,tabletas,40,1000 mg,1000,mg,9,447.518661,12.67,1.2349
01/07/22,2022,7,cdmx,XILIARXS-DUO,"MED P/DIAB, COMPRIMIDOS, 30 DE 50 MG/500 MG, L",647,Metformina,comprimidos,30,50 mg/500,50,mg,9,528.8485364,12.67,1.2349
01/07/22,2022,7,Yuc.,DIMEFOR,"METABOLICO, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED",203.55,Metformina,tabletas,30,500 mg,500,mg,31,166.3788556,10.68,1.0127
01/07/22,2022,7,Yuc.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",422.52,Metformina,tabletas,30,750 mg,750,mg,31,345.3617984,10.68,1.0127
01/07/22,2022,7,Yuc.,METFORMINA,"METABOLICO, TABLETAS, 30 DE 850MG, LAB ALPHARMA",40.05,Metformina,tabletas,30,850mg,850,mg,31,32.73629657,10.68,1.0127
01/07/22,2022,7,Mich.,DABEX,"MED P/DIAB, TABLETAS, 500 MG, 60 TABLETAS, LAB MERCK",447.5,Metformina,tabletas,60,500 mg,500,mg,16,365.7800928,9.93,1.1105
01/07/22,2022,7,Jal.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",376,Metformina,tabletas,60,500 mg,500,mg,14,307.3370165,7.59,1.0385
01/07/22,2022,7,Jal.,METFORMINA,"MED P/DIAB, TABLETAS, 60 DE 500MG, LAB PHARMALIF",54.96,Metformina,tabletas,60,500mg,500,mg,14,44.92351709,7.59,1.0385
01/07/22,2022,7,N.L.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/40 DE 850 MG, LAB ROCHE",405,Metformina,tabletas,40,850 mg,850,mg,19,331.0412013,12.63,1.1303
01/07/22,2022,7,N.L.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB SIEGFRIED R",304,Metformina,tabletas,30,850 mg,850,mg,19,248.4852474,12.63,1.1303
01/07/22,2022,7,N.L.,GLIMETAL LEX,"MED P/DIAB, TABLETAS, 16 DE 2/850 MG, SILANES",589.99,Metformina,tabletas,16,2/850 mg,2,mg,19,482.2493786,12.63,1.1303
01/07/22,2022,7,N.L.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",282.37,Metformina,tabletas,30,500 mg,500,mg,19,230.8051951,12.63,1.1303
01/07/22,2022,7,N.L.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG C/U, LAB MERCK",282,Metformina,tabletas,30,500 mg,500,mg,19,230.5027624,12.63,1.1303
01/07/22,2022,7,N.L.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 DE 4/100 MG, LAB SILANES",984.1,Metformina,tabletas,16,4/100 mg,4,mg,19,804.3892499,12.63,1.1303
01/07/22,2022,7,B.C.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK",336.95,Metformina,tabletas,30,500 mg,500,mg,2,275.4181056,9.97,0.8581
01/07/22,2022,7,B.C.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB ROCH",509,Metformina,tabletas,30,750 mg,750,mg,2,416.0493122,9.97,0.8581
01/07/22,2022,7,B.C.,GLUCOP,"METABOLICO , TABLETAS, 60 DE 500 MG, LAB ROCHE",552.9,Metformina,tabletas,60,500 mg,500,mg,2,451.9325437,9.97,0.8581
01/07/22,2022,7,B.C.,DIMEFOR,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB",266.7,Metformina,tabletas,60,500 mg,500,mg,2,217.9967614,9.97,0.8581
01/07/22,2022,7,Chih.,DABEX,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",479,Metformina,tabletas,60,500 mg,500,mg,8,391.5277418,9.25,1.0597
01/07/22,2022,7,Chih.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB ROCHE",781.23,Metformina,tabletas,60,850 mg,850,mg,8,638.5662165,9.25,1.0597
01/07/22,2022,7,Chih.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK",268.04,Metformina,tabletas,30,500 mg,500,mg,8,219.0920583,9.25,1.0597
01/07/22,2022,7,Chih.,DIMEFORT,"MED P/DIAB, TABLETAS, 60 DE 500/2.5MG, LAB SIEGFRI",436,Metformina,tabletas,60,500/2.5mg,500,mg,8,356.3801574,9.25,1.0597
01/07/22,2022,7,Chih.,DABEX,"MED P/DIAB, TABLETAS, XR, C/30 DE 750 MG, LAB MERCK",432,Metformina,tabletas,30,750 mg,750,mg,8,353.1106147,9.25,1.0597
01/07/22,2022,7,Gro.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHARMA",25,Metformina,tabletas,30,850 mg,850,mg,12,20.43464206,11.13,1.0818
01/07/22,2022,7,Gro.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",319,Metformina,tabletas,30,850 mg,850,mg,12,260.7460326,11.13,1.0818
01/07/22,2022,7,Sin.,DABEX XR,"MED P/DIAB, TABLETAS, 60 DE 750 MG, LAB MERCK",687,Metformina,tabletas,60,750 mg,750,mg,25,561.5439637,10.69,1.0792
01/07/22,2022,7,Sin.,PRE-DIAL PLUS,"MED P/DIAB, TABLETAS, DE 30 DE 850 MG, LAB SI",399,Metformina,tabletas,30,850 mg,850,mg,25,326.1368872,10.69,1.0792
01/07/22,2022,7,Sin.,DABEX,"MED P/DIAB, TABLETAS, DE 60 DE 500 MG, LAB MERCK",335.89,Metformina,tabletas,60,500 mg,500,mg,25,274.5516768,10.69,1.0792
01/07/22,2022,7,Sin.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 DE 4/850 MG, LAB SILANES",819.9,Metformina,tabletas,16,4/850 mg,4,mg,25,670.1745208,10.69,1.0792
01/07/22,2022,7,Gto.,METFORMINA,"METABOLICO, TABLETAS, 500 MG, C/60, LAB ALPHA",65,Metformina,tabletas,60,500 mg,500,mg,11,53.13006934,9.89,1.162
01/07/22,2022,7,Gto.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",635,Metformina,tabletas,60,500 mg,500,mg,11,519.0399082,9.89,1.162
01/07/22,2022,7,Gto.,GLUCOPHAGE XR,"MED P/DIAB, GRAGEAS, 30 DE 750 MG, LAB MERCK",482.18,Metformina,grageas,30,750 mg,750,mg,11,394.1270282,9.89,1.162
01/07/22,2022,7,Gto.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",316.51,Metformina,tabletas,30,850 mg,850,mg,11,258.7107423,9.89,1.162
01/07/22,2022,7,Pue.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB FARMACIA",71,Metformina,tabletas,30,850 mg,850,mg,21,58.03438344,8.99,1.1463
01/07/22,2022,7,Pue.,DIMEFOR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIED R",194,Metformina,tabletas,30,500 mg,500,mg,21,158.5728223,8.99,1.1463
01/07/22,2022,7,Pue.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",468,Metformina,tabletas,60,500 mg,500,mg,21,382.5364993,8.99,1.1463
01/07/22,2022,7,Pue.,PREDIAL PLUS,"MED P/DIAB, TABLETAS, 30 DE 850MG, LAB SILANES",444,Metformina,tabletas,30,850mg,850,mg,21,362.9192429,8.99,1.1463
01/07/22,2022,7,Pue.,GLIMETAL,"TABLETAS 16, DE 1000/2 MG, LAB SILANES",590.64,Metformina,tabletas,16,1000/2 mg,1000,mg,21,482.7806793,8.99,1.1463
01/07/22,2022,7,S.L.P.,METFORMINA,"MED P/DIAB, GRAGEAS, C/60, DE 500 MG",73,Metformina,grageas,60,500 mg,500,mg,24,59.6691548,10.85,0.9308
01/07/22,2022,7,S.L.P.,GLUCOVANCE,"MED P/DIAB, TABLETAS, C/60, DE 500/2.5 MG, LAB M",517.74,Metformina,tabletas,60,500/2.5 mg,500,mg,24,423.1932631,10.85,0.9308
01/07/22,2022,7,S.L.P.,DABEX,"METABOLICO, TABLETAS, C/30 DE 850 MG, ME",282.67,Metformina,tabletas,30,850 mg,850,mg,24,231.0504108,10.85,0.9308
01/07/22,2022,7,S.L.P.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, PHARMA LIFE",21.5,Metformina,tabletas,30,850 mg,850,mg,24,17.57379217,10.85,0.9308
01/07/22,2022,7,Chis.,METFORMINA GI,"MED P/DIAB, CAPSULAS, 30 DE 850 MG, LAB PISA",63.93,Metformina,capsulas,30,850 mg,850,mg,7,52.25546666,7.79,0.9614
01/07/22,2022,7,Chis.,GLUCOPHAGE,"METABOLICO, CAPSULAS, 60 DE 850 MG, LAB EL",920.42,Metformina,tabletas,60,850 mg,850,mg,7,752.3381296,7.79,0.9614
01/07/22,2022,7,Edo. de MÃ©x.,DABEX,"METABOLICO, GRAGEAS, TABLETAS, 30 DE 850MG, LAB MERCK",300,Metformina,tabletas,30,850mg,850,mg,15,245.2157047,8.96,1.0297
01/07/22,2022,7,Edo. de MÃ©x.,XIGDUO XR,"MED P/DIAB, TABLETAS, 10/1000MG, C/28 TABL,LAB AS",1260.8,Metformina,tabletas,28,10/1000mg,10,mg,15,1030.559868,8.96,1.0297
01/07/22,2022,7,Coah.,DINAMEL,"METABOLICO, TABLETAS, 30 DE 500 MG, LAB LIFERPAL",52.9,Metformina,tabletas,30,500 mg,500,mg,5,43.23970259,12.34,1.0761
01/07/22,2022,7,Ver.,DABEX-XR,"METABOLICO, GRAGEAS, 30 DE 750 MG, LAB MERCK",392.5,Metformina,tabletas,30,750 mg,750,mg,30,320.8238803,11.92,1.0458
01/07/22,2022,7,Ver.,DABEX XR,"TABLETAS, 30 DE 1000 MG, LAB MERCK",449,Metformina,tabletas,30,1000 mg,1000,mg,30,367.0061713,11.92,1.0458
01/07/22,2022,7,Tab.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 750 MG, LAB MERCK",415,Metformina,tabletas,30,750 mg,750,mg,27,339.2150581,12.15,1.0631
01/07/22,2022,7,Tab.,DIMEFOR XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIE",168,Metformina,tabletas,30,500 mg,500,mg,27,137.3207946,12.15,1.0631
01/07/22,2022,7,Tab.,METFORMINA GLIBENCLAMIDA,"MED P/DIAB, TABLETAS, 60 DE 500MG/",55,Metformina,tabletas,60,500mg,500,mg,27,44.95621252,12.15,1.0631
01/07/22,2022,7,Tab.,DABEX XR,"MED P/DIAB, COMPRIMIDOS, 30 DE 500 MG, LAB MERCK",250.17,Metformina,comprimidos,30,500 mg,500,mg,27,204.4853761,12.15,1.0631
01/07/22,2022,7,Tab.,PREDIAL,"MED P/DIAB, TABLETAS, 40 DE 500, LAB SILANES",288,Metformina,tabletas,40,500 mg,500,mg,27,235.4070765,12.15,1.0631
01/07/22,2022,7,Tamps.,DIMEFOR,"METABOLICO, TABLETAS, CAJA DE 30, DE 850 MG, LAB SI",292,Metformina,tabletas,30,850 mg,850,mg,28,238.6766192,12.77,1.0111
01/07/22,2022,7,Tamps.,DABEX XR,"MED P/DIAB, TABLETAS, CAJA DE 60, DE 500 MG, LAB M",395,Metformina,tabletas,60,500 mg,500,mg,28,322.8673445,12.77,1.0111
01/07/22,2022,7,Tamps.,FICONAX,"MED P/DIAB, TABLETAS, FCO DE 30, DE 1 GR, LAB PISA",175,Metformina,tabletas,30,1 gr,1,gr,28,143.0424944,12.77,1.0111
01/07/22,2022,7,Tamps.,INSOGEN PLUS,"MED P/DIAB, TABLETAS, 80/125 MG, LAB ITALMEX",622,Metformina,tabletas,NA,80/125 mg,80,mg,28,508.4138943,12.77,1.0111
01/07/22,2022,7,Chih.,METFORMINA,"MED P/DIAB, TABLETAS, C/60 DE 500 MG, LAB PHARMA",54.96,Metformina,tabletas,60,500 mg,500,mg,8,44.92351709,9.25,1.0597
01/07/22,2022,7,Chih.,DABEX,"MED/DIAB, TABLETAS, C/60 DE 500 MG, LAB MERCK",381,Metformina,tabletas,60,500 mg,500,mg,8,311.4239449,9.25,1.0597
01/07/22,2022,7,Son.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",439,Metformina,tabletas,60,500 mg,500,mg,26,358.8323145,11.23,1.0637
01/07/22,2022,7,Son.,METFORMINA GI,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB ALPHA",36,Metformina,tabletas,30,850 mg,850,mg,26,29.42588456,11.23,1.0637
01/07/22,2022,7,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5MG, LAB MERCK",642,Metformina,tabletas,60,500/5mg,500,mg,26,524.761608,11.23,1.0637
01/07/22,2022,7,Son.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 850 MG, LAB MERCK",781.23,Metformina,tabletas,60,850 mg,850,mg,26,638.5662165,11.23,1.0637
01/07/22,2022,7,Coah.,GLUCOVANCE,"METABOLICO , TABLETAS, TABLETAS,DE 60, DE 500MG",599,Metformina,tabletas,60,500mg,500,mg,5,489.6140236,12.34,1.0761
01/07/22,2022,7,Coah.,GLUCOVANCE,"TABLETAS, DE 60, DE 500 MG / 2.5 MG, LAB MERCK",599.9,Metformina,tabletas,60,500 mg,500,mg,5,490.3496708,12.34,1.0761
01/07/22,2022,7,Ver.,METFORMINA,"MED P/DIAB, COMPRIMIDOS, 60 DE 850 MG, LAB SIEGF",545,Metformina,comprimidos,60,850 mg,850,mg,30,445.4751968,11.92,1.0458
01/07/22,2022,7,Ver.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB ROCHE",468,Metformina,tabletas,60,500 mg,500,mg,30,382.5364993,11.92,1.0458
01/07/22,2022,7,Ags.,DIMEFOR,"MED P/DIAB, TABLETAS, CAJA C/30 DE 500 MG, LAB SIEG",244.01,Metformina,tabletas,30,500 mg,500,mg,1,199.4502803,7.56,1.182
01/07/22,2022,7,Ags.,METFORMINA,"TABLETAS, CAJA C/30 DE 850 MG",20.75,Metformina,tabletas,30,850 mg,850,mg,1,16.96075291,7.56,1.182
01/07/22,2022,7,B.C.,DABEX,"MED P/DIAB, TABLETAS, 60 DE 500/5MG, LAB MERCK",515.54,Metformina,tabletas,60,500/5mg,500,mg,2,421.3950146,9.97,0.8581
01/07/22,2022,7,B.C.,DABEX,"METABOLICO, TABLETAS, 30 DE 850 MG, LAB MERK",316.51,Metformina,tabletas,30,850 mg,850,mg,2,258.7107423,9.97,0.8581
01/07/22,2022,7,B.C.,GLUCOVANCE,"METABOLICO, TABLETAS, 60 DE 500/5 MG, LAB MERCK",642,Metformina,tabletas,60,500/5 mg,500,mg,2,524.761608,9.97,0.8581
01/07/22,2022,7,B.C.,FICONAX,"METABOLICO, TABLETAS, DE 30 DE 850 GR, LAB PISA",189,Metformina,tabletas,30,850 gr,850,gr,2,154.4858939,9.97,0.8581
01/07/22,2022,7,Tamps.,GLIMETAL LEX,"METABOLICO, TABLETAS, CON 16, DE 2 MG/ 850 MG,",616.49,Metformina,tabletas,16,2 mg/ 850,2,mg,28,503.9100992,12.77,1.0111
01/07/22,2022,7,Tamps.,DABEX,"METABOLICO, TABLETAS, CAJA DE 60, DE 500 GR, LAB MERC",355.18,Metformina,tabletas,60,500 gr,500,gr,28,290.3190466,12.77,1.0111
01/07/22,2022,7,Col.,GLUCOPHAGE,"MED P/DIAB, TABLETAS, C/30 DE 750 MG, LAB ROCHE",509,Metformina,tabletas,30,750 mg,750,mg,6,416.0493122,10.83,0.9412
01/07/22,2022,7,Col.,METFORMINA,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB AMSA",35,Metformina,tabletas,30,850 mg,850,mg,6,28.60849888,10.83,0.9412
01/07/22,2022,7,Col.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500 MG/2.5, LAB MERC",560,Metformina,tabletas,60,500 mg/2.5,500,mg,6,457.735982,10.83,0.9412
01/07/22,2022,7,B.C.S.,GLUCOPHAGE XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK",451.62,Metformina,tabletas,30,500 mg,500,mg,3,369.1477218,8.37,1.0436
01/07/22,2022,7,B.C.S.,DIMEFOR XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB SIEGFRIE",168.46,Metformina,tabletas,30,500 mg,500,mg,3,137.696792,8.37,1.0436
01/07/22,2022,7,B.C.S.,GLIMETAL,"MED P/DIAB, TABLETAS, LEX, 16 DE 850 MG, LAB SILAN",879,Metformina,tabletas,16,850 mg,850,mg,3,718.4820147,8.37,1.0436
01/07/22,2022,7,B.C.S.,DABEX,"CAPSULAS, 30 DE 850 MG, LAB MERCK",283,Metformina,capsulas,30,850 mg,850,mg,3,231.3201481,8.37,1.0436
01/07/22,2022,7,B.C.S.,DABEX XR,"TABLETAS, 30 DE 750 MG, LAB MERCK SERONO",401,Metformina,tabletas,30,750 mg,750,mg,3,327.7716586,8.37,1.0436
01/07/22,2022,7,Q. Roo.,GLIMETAL,"MED P/DIAB, TABLETAS, 16 DE 4/1000 MG,LAB SILANES",858,Metformina,tabletas,16,4/1000 mg,4,mg,23,701.3169153,7.41,1.1059
01/07/22,2022,7,Q. Roo.,DABEX XR,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB MERCK",288,Metformina,tabletas,30,500 mg,500,mg,23,235.4070765,7.41,1.1059
01/07/22,2022,7,Q. Roo.,DINAMEL,"MED P/DIAB, TABLETAS, 30 DE 500 MG, LAB LIFERP",40,Metformina,tabletas,30,500 mg,500,mg,23,32.69542729,7.41,1.1059
01/07/22,2022,7,Mich.,GLIMETAL,"MEDICAMENTO PARA DIABETES, TABLETAS, C/16, 4/1000",789,Metformina,tabletas,16,4/1000 mg,4,mg,16,644.9173033,9.93,1.1105
01/07/22,2022,7,Mich.,METFORMINA,"MEDICAMENTO PARA DIABETES, TABLETAS, C/30 DE MG,",25,Metformina,tabletas,30,850 mg,850,mg,16,20.43464206,9.93,1.1105
01/07/22,2022,7,Mich.,DABEX,"MEDICAMENTO PARA DIABETES, TABLETAS, CAJA CON 30 TABL",285,Metformina,tabletas,30,850 mg,850,mg,16,232.9549194,9.93,1.1105
01/07/22,2022,7,Zac.,DABEX,"MED P/DIAB, TABLETAS, 30 DE 850 MG, LAB MERCK",323,Metformina,tabletas,30,850 mg,850,mg,32,264.0155754,10.88,1.0352
01/07/22,2022,7,Zac.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 5/500 MG, LAB MERCK",642,Metformina,tabletas,60,5/500 mg,5,mg,32,524.761608,10.88,1.0352
01/07/22,2022,7,Zac.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",650,Metformina,tabletas,60,500/5 mg,500,mg,32,531.3006934,10.88,1.0352
01/07/22,2022,7,Gro.,MEVICFOR GI,"MED P/DIAB, TABLETAS, 100 DE 500 MG, LAB VICTOR",104.8,Metformina,tabletas,100,500 mg,500,mg,12,85.66201949,11.13,1.0818
01/07/22,2022,7,Gro.,METFORMINA,"MED P/DIAB, CAPSULAS, CAJA DE 60 DE 5/500 GR, LA",141,Metformina,capsulas,60,500 gr,500,gr,12,115.2513812,11.13,1.0818
01/07/22,2022,7,Son.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/2.5 MG, LAB MERC",566.84,Metformina,tabletas,60,500/2.5 mg,500,mg,26,463.3269001,11.23,1.0637
01/07/22,2022,7,Son.,DABEX,"MED P/DIAB, TABLETAS, 60 DE 500 MG, LAB MERCK",338,Metformina,tabletas,60,500 mg,500,mg,26,276.2763606,11.23,1.0637
01/07/22,2022,7,Hgo.,GLINORBORAL,"MED P/DIAB, TABLETAS, 40 DE 5/50 MG, LAB SILANE",696,Metformina,tabletas,40,5/50 mg,5,mg,13,568.9004348,12.83,1.1107
01/07/22,2022,7,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERK",616.75,Metformina,tabletas,60,500/5 mg,500,mg,13,504.1226195,12.83,1.1107
01/07/22,2022,7,Hgo.,DABEX XR,"MED P/DIAB, TABLETAS, 60 DE 750 MG, LAB MERK",390,Metformina,tabletas,60,750 mg,750,mg,13,318.7804161,12.83,1.1107
01/07/22,2022,7,Hgo.,GLUCOVANCE,"MED P/DIAB, TABLETAS, 60 DE 500/5 MG, LAB MERCK",570,Metformina,tabletas,60,500/5 mg,500,mg,13,465.9098389,12.83,1.1107
01/07/22,2022,7,Chih.,MAVIGLIN,"METABOLICO, GRAGEAS, 60 DE 500/5MG, LAB MAVI",129.68,Metformina,tabletas,60,500/5mg,500,mg,8,105.9985753,9.25,1.0597
