Fecha,anio,mes,Estado,nombre,Especificacion,precio_promedio,generico,tipo,cantidad_tipo,dosis,cantidad_dosis,unidad_dosis,cvegeo,prev_diab,precio_prom_def,pobreza_laboral,publico,privado
01/12/2018,2018,12,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",345,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,336.543359,1.2101,59,32
01/01/2019,2019,1,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",345,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,336.3416448,1.1617,59,32
01/02/2019,2019,2,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",345,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,336.2407423,1.1617,59,32
01/03/2019,2019,3,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",345,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,335.8415149,1.1617,59,32
01/04/2019,2019,4,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",348,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,338.5587406,1.1078,59,32
01/05/2019,2019,5,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",350,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,339.8905881,1.1078,59,32
01/06/2019,2019,6,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",361,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,350.3976649,1.1078,59,32
01/07/2019,2019,7,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",370,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,358.6709366,1.1131,59,32
01/08/2019,2019,8,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",370,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,358.5992024,1.1131,59,32
01/09/2019,2019,9,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",370,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,357.7408105,1.1131,59,32
01/10/2019,2019,10,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",370,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,355.8193858,1.0469,59,32
01/11/2019,2019,11,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",376,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,358.6840888,1.0469,59,32
01/12/2019,2019,12,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",376,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,357.2834349,1.0469,59,32
01/01/2020,2020,1,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",372.07,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,352.9585093,1,59,32
01/02/2020,2020,2,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",376,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,355.9308975,1,59,32
01/03/2020,2020,3,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",376,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,354.9827265,1,59,32
01/04/2020,2020,4,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",383,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,360.5741129,ND,59,32
01/05/2020,2020,5,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",388,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,364.9623681,ND,59,32
01/06/2020,2020,6,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",388,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,364.7798869,ND,59,32
01/07/2020,2020,7,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",388,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,362.8862972,1.3952,59,32
01/08/2020,2020,8,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",391,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,364.2714604,1.3952,59,32
01/09/2020,2020,9,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",394,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,366.2240668,1.3952,59,32
01/10/2020,2020,10,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",411,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,379.7093855,1.2758,59,32
01/11/2020,2020,11,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",428,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,395.0990473,1.2758,59,32
01/12/2020,2020,12,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",428,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,393.6033546,1.2758,59,32
01/01/2021,2021,1,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",428,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,390.2472284,1.1846,59,32
01/02/2021,2021,2,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",428,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,387.8040628,1.1846,59,32
01/03/2021,2021,3,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",435.5,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,391.3514775,1.1846,59,32
01/04/2021,2021,4,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",443,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,396.7817901,1.1543,59,32
01/05/2021,2021,5,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",443,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,395.9898104,1.1543,59,32
01/06/2021,2021,6,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",443,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,393.9021292,1.1543,59,32
01/07/2021,2021,7,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",443,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,391.5917379,1.1226,59,32
01/08/2021,2021,8,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",443,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,390.8491246,1.1226,59,32
01/09/2021,2021,9,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",459,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,402.4702559,1.1226,59,32
01/10/2021,2021,10,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",459,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,399.1176675,1.099,59,32
01/11/2021,2021,11,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",418,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,359.3698181,1.099,59,32
01/12/2021,2021,12,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",418,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,358.0807275,1.099,59,32
01/01/2022,2022,1,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",461,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,392.6004406,1.0631,59,32
01/02/2022,2022,2,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",466,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,393.5917682,1.0631,59,32
01/03/2022,2022,3,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",471,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,393.9150964,1.0631,59,32
01/04/2022,2022,4,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",471,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,391.7993797,1.0631,59,32
01/05/2022,2022,5,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",471,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,391.095408,1.0631,59,32
01/06/2022,2022,6,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",471,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,387.8375724,1.0631,59,32
01/07/2022,2022,7,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",479,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,391.5277418,1.0631,59,32
01/08/2022,2022,8,Tab.,LANTUS,"MED P/DIAB, AMPOLLETAS, INYECTABLE, 1 DE 3 ML, LAB S",487,Insulina,ampolletas,1,3 ml,3,ml,27,12.15,395.2997291,1.0631,59,32
01/08/2018,2018,8,Yuc.,LANTUS,"AMPOLLETA, C/1 DE 10 ML, LAB SANOFI AVENTIS",1178.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1178.9,1.0603,72,18
01/09/2018,2018,9,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1192.62,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1187.631946,1.0603,72,18
01/10/2018,2018,10,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1178.8,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1167.797202,1.0478,72,18
01/11/2018,2018,11,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1189.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1168.8583,1.0478,72,18
01/12/2018,2018,12,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1189.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1160.733168,1.0478,72,18
01/01/2019,2019,1,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1187.7,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1157.892671,1.1426,72,18
01/02/2019,2019,2,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1185.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1155.401159,1.1426,72,18
01/03/2019,2019,3,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1185.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1154.029321,1.1426,72,18
01/04/2019,2019,4,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1185.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1153.337319,1.0652,72,18
01/05/2019,2019,5,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1185.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1151.257978,1.0652,72,18
01/06/2019,2019,6,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1165.6,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1131.367086,1.0652,72,18
01/07/2019,2019,7,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1145.7,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1110.619708,1.0289,72,18
01/08/2019,2019,8,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1199.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1162.927522,1.0289,72,18
01/09/2019,2019,9,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1172.6,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1133.748309,1.0289,72,18
01/10/2019,2019,10,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1145.3,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1101.40525,1.0143,72,18
01/11/2019,2019,11,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1145.3,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1092.55555,1.0143,72,18
01/12/2019,2019,12,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1145.3,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1088.289144,1.0143,72,18
01/01/2020,2020,1,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1170.84,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1110.699441,1,72,18
01/02/2020,2020,2,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1199.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1135.85501,1,72,18
01/03/2020,2020,3,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1199.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1132.829185,1,72,18
01/04/2020,2020,4,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1199.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1129.641979,ND,72,18
01/05/2020,2020,5,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1199.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1128.65553,ND,72,18
01/06/2020,2020,6,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1199.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1128.091202,ND,72,18
01/07/2020,2020,7,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1176.94,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1100.761337,1.193,72,18
01/08/2020,2020,8,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1105.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1030.301299,1.193,72,18
01/09/2020,2020,9,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1105.9,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1027.937044,1.193,72,18
01/10/2020,2020,10,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1328.26,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1227.135738,1.1117,72,18
01/11/2020,2020,11,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1550.62,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1431.421693,1.1117,72,18
01/12/2020,2020,12,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1550.62,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1426.002882,1.1117,72,18
01/01/2021,2021,1,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1550.62,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1413.843825,1.0768,72,18
01/02/2021,2021,2,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1564.6,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1417.659431,1.0768,72,18
01/03/2021,2021,3,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1399,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1257.177307,1.0768,72,18
01/04/2021,2021,4,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1399,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1253.042267,1.0713,72,18
01/05/2021,2021,5,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1399,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1250.541185,1.0713,72,18
01/06/2021,2021,6,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1399,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1243.948259,1.0713,72,18
01/07/2021,2021,7,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1443.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1275.987977,1.1401,72,18
01/08/2021,2021,8,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1643.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1450.023784,1.1401,72,18
01/09/2021,2021,9,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1643.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1441.089032,1.1401,72,18
01/10/2021,2021,10,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1643.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1429.08472,1.112,72,18
01/11/2021,2021,11,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1643.5,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1412.976785,1.112,72,18
01/12/2021,2021,12,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1671.65,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1432.023082,1.112,72,18
01/01/2022,2022,1,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1644,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1400.076192,1.0127,72,18
01/02/2022,2022,2,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1644,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1388.551216,1.0127,72,18
01/03/2022,2022,3,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1644,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1374.939317,1.0127,72,18
01/04/2022,2022,4,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1644,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1367.554523,1.0127,72,18
01/05/2022,2022,5,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1699,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1410.766663,1.0127,72,18
01/06/2022,2022,6,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1699,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1399.014937,1.0127,72,18
01/07/2022,2022,7,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1699,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1388.738274,1.0127,72,18
01/08/2022,2022,8,Yuc.,LANTUS,"MED P/DIAB, AMPOLLETA, 1 DE 10 ML, LAB SANOFI AVENTI",1699,Insulina,ampolletas,1,10 ml,10,ml,31,10.68,1379.084681,1.0127,72,18
01/08/2018,2018,8,Zac.,LANTUS,"AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANOFI",1311.49,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1311.49,1.0302,48,13
01/09/2018,2018,9,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1311.49,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1306.00478,1.0302,48,13
01/10/2018,2018,10,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1363.95,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1351.21903,1.0838,48,13
01/11/2018,2018,11,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1231.48,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1209.703016,1.0838,48,13
01/12/2018,2018,12,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1363.95,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1330.516854,1.0838,48,13
01/01/2019,2019,1,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1363.95,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1329.719381,1.0763,48,13
01/02/2019,2019,2,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1363.95,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1329.320465,1.0763,48,13
01/03/2019,2019,3,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1418.51,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1380.85376,1.0763,48,13
01/04/2019,2019,4,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1418.51,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1380.025745,1.0056,48,13
01/05/2019,2019,5,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1418.51,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1377.537709,1.0056,48,13
01/06/2019,2019,6,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1418.51,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1376.849284,1.0056,48,13
01/07/2019,2019,7,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1418.51,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1375.076514,1.0145,48,13
01/08/2019,2019,8,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1418.51,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1374.801499,1.0145,48,13
01/09/2019,2019,9,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1418.51,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1371.510587,1.0145,48,13
01/10/2019,2019,10,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1418.51,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1364.144208,0.9877,48,13
01/11/2019,2019,11,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1432.69,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1366.710391,0.9877,48,13
01/12/2019,2019,12,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1432.69,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1361.373416,0.9877,48,13
01/01/2020,2020,1,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1432.69,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1359.099435,1,48,13
01/02/2020,2020,2,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1432.69,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1356.219781,1,48,13
01/03/2020,2020,3,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1461.35,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1379.664913,1,48,13
01/04/2020,2020,4,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1490,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1402.755687,ND,48,13
01/05/2020,2020,5,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1336.96,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1257.577546,ND,48,13
01/06/2020,2020,6,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1336.91,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1256.901749,ND,48,13
01/07/2020,2020,7,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1336.91,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1250.377112,0.9961,48,13
01/08/2020,2020,8,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1336.91,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1245.519586,0.9961,48,13
01/09/2020,2020,9,Zac.,LANTUS,"MED P/DIAB, AMPOLLETAS, 1 DE 3.64 MG/10 ML, LAB SANO",1336.91,Insulina,ampolletas,1,3.64 mg,3.6,mg,32,10.88,1242.661465,0.9961,48,13
